ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan
dahuayantan-Castro-2010-511-1-1,,dahuayantan,Castro-2010-511-1,tɐŋ⁴² ŋɔn²³¹,tɐŋ⁴²_ŋɔn²³¹,t ɐ ŋ ⁴² + ŋ ɔ n ²³¹,,Castro2010a,,
dahualiushui-Castro-2010-511-1-1,,dahualiushui,Castro-2010-511-1,cjaŋ⁴² ŋɔn²³¹,cjaŋ⁴²_ŋɔn²³¹,c j a ŋ ⁴² + ŋ ɔ n ²³¹,,Castro2010a,,
duangaoling-Castro-2010-511-1-1,,duangaoling,Castro-2010-511-1,tɐŋ⁵³ ŋɔn²³¹,tɐŋ⁵³_ŋɔn²³¹,t ɐ ŋ ⁵³ + ŋ ɔ n ²³¹,,Castro2010a,,
duanbaiwang-Castro-2010-511-1-1,,duanbaiwang,Castro-2010-511-1,tɐŋ⁵³ ŋɔn²³¹,tɐŋ⁵³_ŋɔn²³¹,t ɐ ŋ ⁵³ + ŋ ɔ n ²³¹,,Castro2010a,,
shanglintanghong-Castro-2010-511-1-1,,shanglintanghong,Castro-2010-511-1,taŋ⁴⁵³ ŋɔn²¹,taŋ⁴⁵³_ŋɔn²¹,t a ŋ ⁴⁵³ + ŋ ɔ n ²¹,,Castro2010a,,
shanglinmingliang-Castro-2010-511-1-1,,shanglinmingliang,Castro-2010-511-1,kjaːŋ³³ ŋwɐn²⁴,kjaːŋ³³_ŋwɐn²⁴,k j aː ŋ ³³ + ŋ w ɐ n ²⁴,,Castro2010a,,
mashanyongzhou-Castro-2010-511-1-1,,mashanyongzhou,Castro-2010-511-1,caːŋ²¹⁴ ŋɔn²¹,caːŋ²¹⁴_ŋɔn²¹,c aː ŋ ²¹⁴ + ŋ ɔ n ²¹,,Castro2010a,,
mashanbaishan-Castro-2010-511-1-1,,mashanbaishan,Castro-2010-511-1,kjaːŋ⁴⁴ ŋɔn³¹,kjaːŋ⁴⁴_ŋɔn³¹,k j aː ŋ ⁴⁴ + ŋ ɔ n ³¹,,Castro2010a,,
xinchengbeigeng-Castro-2010-511-1-1,,xinchengbeigeng,Castro-2010-511-1,taŋ⁵⁵ ŋɔn³²,taŋ⁵⁵_ŋɔn³²,t a ŋ ⁵⁵ + ŋ ɔ n ³²,,Castro2010a,,
xinchengguosui-Castro-2010-511-1-1,,xinchengguosui,Castro-2010-511-1,tɐŋ⁴⁵³ ŋɔn²¹,tɐŋ⁴⁵³_ŋɔn²¹,t ɐ ŋ ⁴⁵³ + ŋ ɔ n ²¹,,Castro2010a,,
dahuayantan-Castro-2010-511-2-1,,dahuayantan,Castro-2010-511-2,ɹɔŋ³¹ ʔdɯən⁴²,ɹɔŋ³¹_ʔdɯən⁴²,ɹ ɔ ŋ ³¹ + ˀd ɯ/w ə n ⁴²,,Castro2010a,,
dahualiushui-Castro-2010-511-2-1,,dahualiushui,Castro-2010-511-2,ɹɔɜŋ²⁴ ʔdɯən⁴²,ɹɔɜŋ²⁴_ʔdɯən⁴²,ɹ ɔ/w ɜ ŋ ²⁴ + ˀd ɯ/w ə n ⁴²,,Castro2010a,,
duangaoling-Castro-2010-511-2-1,,duangaoling,Castro-2010-511-2,ðɔŋ³¹ ʔdɯən⁵³,ðɔŋ³¹_ʔdɯən⁵³,ð ɔ ŋ ³¹ + ˀd ɯ/w ə n ⁵³,,Castro2010a,,
duanbaiwang-Castro-2010-511-2-1,,duanbaiwang,Castro-2010-511-2,ðɔŋ³¹ ʔdɯən⁵³,ðɔŋ³¹_ʔdɯən⁵³,ð ɔ ŋ ³¹ + ˀd ɯ/w ə n ⁵³,,Castro2010a,,
shanglintanghong-Castro-2010-511-2-1,,shanglintanghong,Castro-2010-511-2,ɣoɜŋ²¹ ʔdɯən⁴⁵³,ɣoɜŋ²¹_ʔdɯən⁴⁵³,ɣ o/w ɜ ŋ ²¹ + ˀd ɯ/w ə n ⁴⁵³,,Castro2010a,,
shanglinmingliang-Castro-2010-511-2-1,,shanglinmingliang,Castro-2010-511-2,ðɔŋ⁴¹ ʔduən³⁵,ðɔŋ⁴¹_ʔduən³⁵,ð ɔ ŋ ⁴¹ + ˀd u/w ə n ³⁵,,Castro2010a,,
mashanyongzhou-Castro-2010-511-2-1,,mashanyongzhou,Castro-2010-511-2,ɹɔŋ³¹ ʔduən²¹⁴,ɹɔŋ³¹_ʔduən²¹⁴,ɹ ɔ ŋ ³¹ + ˀd u/w ə n ²¹⁴,,Castro2010a,,
mashanbaishan-Castro-2010-511-2-1,,mashanbaishan,Castro-2010-511-2,ɹɔŋ²¹ maːŋ²³,ɹɔŋ²¹_maːŋ²³,ɹ ɔ ŋ ²¹ + m aː ŋ ²³,,Castro2010a,,
xinchengbeigeng-Castro-2010-511-2-1,,xinchengbeigeng,Castro-2010-511-2,ɣoɜŋ²¹ ʔdɯən⁴⁵³,ɣoɜŋ²¹_ʔdɯən⁴⁵³,ɣ o/w ɜ ŋ ²¹ + ˀd ɯ/w ə n ⁴⁵³,,Castro2010a,,
xinchengguosui-Castro-2010-511-2-1,,xinchengguosui,Castro-2010-511-2,ta⁴³ paːi³³,ta⁴³_paːi³³,t a ⁴³ + p aːi ³³,,Castro2010a,,
dahuayantan-Castro-2010-511-3-1,,dahuayantan,Castro-2010-511-3,ʔdaːu⁴² ʔdei⁴⁴,ʔdaːu⁴²_ʔdei⁴⁴,ˀd aːu ⁴² + ˀd ei ⁴⁴,,Castro2010a,,
dahualiushui-Castro-2010-511-3-1,,dahualiushui,Castro-2010-511-3,ʔdaːu⁴² ʔdi⁴⁴,ʔdaːu⁴²_ʔdi⁴⁴,ˀd aːu ⁴² + ˀd i ⁴⁴,,Castro2010a,,
duangaoling-Castro-2010-511-3-1,,duangaoling,Castro-2010-511-3,ʔdiɐu⁵³ ʔdëi⁴³³,ʔdiɐu⁵³_ʔdëi⁴³³,ˀd i/j ɐu ⁵³ + ˀd ë i ⁴³³,,Castro2010a,,
duanbaiwang-Castro-2010-511-3-1,,duanbaiwang,Castro-2010-511-3,ʔdaːu⁵³ ʔdi³³,ʔdaːu⁵³_ʔdi³³,ˀd aːu ⁵³ + ˀd i ³³,,Castro2010a,,
shanglintanghong-Castro-2010-511-3-1,,shanglintanghong,Castro-2010-511-3,ʔdaːu⁴⁵³ ʔdəi³³,ʔdaːu⁴⁵³_ʔdəi³³,ˀd aːu ⁴⁵³ + ˀd əi ³³,,Castro2010a,,
shanglinmingliang-Castro-2010-511-3-1,,shanglinmingliang,Castro-2010-511-3,ʔdaːu³³ ʔdəi⁴⁵³,ʔdaːu³³_ʔdəi⁴⁵³,ˀd aːu ³³ + ˀd əi ⁴⁵³,,Castro2010a,,
mashanyongzhou-Castro-2010-511-3-1,,mashanyongzhou,Castro-2010-511-3,ʔdaːu³³ ʔdei⁴⁵,ʔdaːu³³_ʔdei⁴⁵,ˀd aːu ³³ + ˀd ei ⁴⁵,,Castro2010a,,
mashanbaishan-Castro-2010-511-3-1,,mashanbaishan,Castro-2010-511-3,ʔdaːu⁴³ ʔdei⁴⁴,ʔdaːu⁴³_ʔdei⁴⁴,ˀd aːu ⁴³ + ˀd ei ⁴⁴,,Castro2010a,,
